,Unnamed: 0,content,data,like,place,tags,kor_nouns
459,459,눈 뜨자마자 촬영 준비,2021-01-22,좋아요 29개,,[],['눈']
460,460,작년 이맘때 또 가고 싶다 😂😂 ........#여행 #여행스타그램 #중국 #중국여행 #코로나 #추억 #좋반,2021-01-22,좋아요 94개,,"['#여행', '#여행스타그램', '#중국', '#중국여행', '#코로나', '#추억', '#좋반']","['작년', '여행', '여행', '스타', '중국', '중국', '여행', '코로나', '추억']"
461,461,저희 샵은 4주까지 보수를 해드리니 걱정마세요😊  #휘경동네일#유지력좋은#외대네일#속눈썹연장#패디큐어#네일아트잘하는잡#소통#외대네일#이달의아트#웨딩네일#네일디자인#외대정문#도란도란곱창#네일스타그램#봄내일#무광네일#외대#심플네일#nail#gelnails#코로나#가성비좋은네일샵#도깨비젤입고#유지력좋은샵#코로나#동대문#한국외국어대학교,2021-01-22,좋아요 2개,,"['#휘경동네일', '#유지력좋은', '#외대네일', '#속눈썹연장', '#패디큐어', '#네일아트잘하는잡', '#소통', '#외대네일', '#이달의아트', '#웨딩네일', '#네일디자인', '#외대정문', '#도란도란곱창', '#네일스타그램', '#봄내일', '#무광네일', '#외대', '#심플네일', '#nail', '#gelnails', '#코로나', '#가성비좋은네일샵', '#도깨비젤입고', '#유지력좋은샵', '#코로나', '#동대문', '#한국외국어대학교']","['샵', '보수', '휘경동', '네일', '외대', '네일', '속눈썹', '연장', '패디', '큐어', '네일아트', '잡', '외대', '네일', '달', '웨딩', '네일', '디자인', '외대', '정문', '곱창', '네일', '스타', '봄내', '무광', '네일', '외대', '심플', '네일', '코로나', '가성', '네일', '도깨비', '젤', '샵', '코로나', '동대문', '한국', '외국어', '대학교']"
462,462,저희 샵은 4주까지 보수를 해드리니 걱정마세요😊  #휘경동네일#유지력좋은#외대네일#속눈썹연장#패디큐어#네일아트잘하는잡#소통#외대네일#이달의아트#웨딩네일#네일디자인#외대정문#도란도란곱창#네일스타그램#봄내일#무광네일#외대#심플네일#nail#gelnails#코로나#가성비좋은네일샵#도깨비젤입고#유지력좋은샵#코로나#동대문#한국외국어대학교,2021-01-22,좋아요 3개,,"['#휘경동네일', '#유지력좋은', '#외대네일', '#속눈썹연장', '#패디큐어', '#네일아트잘하는잡', '#소통', '#외대네일', '#이달의아트', '#웨딩네일', '#네일디자인', '#외대정문', '#도란도란곱창', '#네일스타그램', '#봄내일', '#무광네일', '#외대', '#심플네일', '#nail', '#gelnails', '#코로나', '#가성비좋은네일샵', '#도깨비젤입고', '#유지력좋은샵', '#코로나', '#동대문', '#한국외국어대학교']","['샵', '보수', '휘경동', '네일', '외대', '네일', '속눈썹', '연장', '패디', '큐어', '네일아트', '잡', '외대', '네일', '달', '웨딩', '네일', '디자인', '외대', '정문', '곱창', '네일', '스타', '봄내', '무광', '네일', '외대', '심플', '네일', '코로나', '가성', '네일', '도깨비', '젤', '샵', '코로나', '동대문', '한국', '외국어', '대학교']"
463,463,📸,2021-01-22,좋아요 19개,,[],[]
464,464,#플레이스테이션4 pro #GTA5 #위닝 #퇴근#코로나 #숙소대기 #일상역시 퇴근 후 플스지! 😆😆,2021-01-22,좋아요 27개,,"['#플레이스테이션4', '#GTA5', '#위닝', '#퇴근', '#코로나', '#숙소대기', '#일상역시']","['플레이스테이션', '위닝', '퇴근', '코로나', '숙소', '대기', '역시', '퇴근', '플스']"
465,465,생존신고ㅋ,2021-01-22,좋아요 45개,,[],"['생존', '신고']"
466,466,요즘 식당을 못가서 예전사진으로라도 대리만족 느끼는중입니다 ㅋㅋㅋ #좋반 #좋아요반사 #소고기 #음식#고기 #코로나 #대리만족,2021-01-22,좋아요 24개,,"['#좋반', '#좋아요반사', '#소고기', '#음식', '#고기', '#코로나', '#대리만족']","['식당', '대리', '만족', '중', '소고기', '음식', '고기', '코로나', '대리', '만족']"
467,467,#집가는길 #노잼 #코로나 #마스크,2021-01-22,좋아요 4개,,"['#집가는길', '#노잼', '#코로나', '#마스크']","['노잼', '코로나', '마스크']"
468,468,고생하는 간호사분들 위해직접 찾아간 안 의원!!👍#코로나 #코로나19 #코로나바이러스 #의료진 #의료진들힘내세요 #방역 #개인방역 #마스크 #일상 #뉴스 #소식 #꿀정보 #안철수 #안철수의원 #국회의원 #코로나의료진 #병원 #대한간호협회 #간호협회 #간호사 #의사 #간호사분들 #프리서치,2021-01-22,좋아요 5개,,"['#코로나', '#코로나19', '#코로나바이러스', '#의료진', '#의료진들힘내세요', '#방역', '#개인방역', '#마스크', '#일상', '#뉴스', '#소식', '#꿀정보', '#안철수', '#안철수의원', '#국회의원', '#코로나의료진', '#병원', '#대한간호협회', '#간호협회', '#간호사', '#의사', '#간호사분들', '#프리서치']","['고생', '간호사', '직접', '안', '의원', '코로나', '코로나', '코로나바이러스', '의료', '진', '의료', '진', '방역', '개인', '방역', '마스크', '뉴스', '소식', '꿀', '정보', '안철수', '안철수', '의원', '국회의원', '코로나', '의료', '진', '병원', '간호', '협회', '간호', '협회', '간호사', '의사', '간호사', '프리', '서치']"
469,469,"#유치원은즐거워🎶#유치원클라쓰 #파티별행사 ""겨울왕국"" 우리 해나라친구들 오늘은 눈의 여왕 컨셉에 맞게 아름다움을 자랑하며 이시간을 즐겼답니다~~💕붕어빵, 호떡, 군고구마, 땅콩빵등 추억의 간식들도 사고팔며  #추억팔이 하였답니다😍#군산해나라유치원매번 온 마음을 담아 행사를 준비하는데  그 마음을 조금이라도 아는지  아이들이 좋아하니 뿌듯한 하루였습니다 다음 행사도 기대해 주세요~~~#내안에너희들있다💕.유아를 먼저 생각하는 해나라유치원!!! 처음 학교는 역시 해나라유치원!!!웃음이 가득한 해나라유치원으로 놀러오세요~신난 해나라 친구들 ❤#유치원소개 #유치원행사 #코로나예방#이겨내자👊 #선팔 #맞팔 #소통 #팔로우 #육아스타그램 #육아소통 #맘스타그램#군산맘#군산유치원추천#전북군산#군산해나라유치원 #코로나#사회적거리두기#정원예쁜유치원#놀이터큰유치원#운동장넓은유치원#아이들이행복한유치원#만3세 #만4세 #만5세",2021-01-22,좋아요 11개,,"['#유치원은즐거워🎶', '#유치원클라쓰', '#파티별행사', '#추억팔이', '#군산해나라유치원매번', '#내안에너희들있다💕.유아를', '#유치원소개', '#유치원행사', '#코로나예방', '#이겨내자👊', '#선팔', '#맞팔', '#소통', '#팔로우', '#육아스타그램', '#육아소통', '#맘스타그램', '#군산맘', '#군산유치원추천', '#전북군산', '#군산해나라유치원', '#코로나', '#사회적거리두기', '#정원예쁜유치원', '#놀이터큰유치원', '#운동장넓은유치원', '#아이들이행복한유치원', '#만3세', '#만4세', '#만5세']","['유치원', '유치원', '파티', '행사', '겨울왕국', '해나', '눈', '여왕', '컨셉', '움', '자랑', '붕어빵', '호떡', '군', '고구마', '땅콩', '빵등', '추억', '간식', '추억', '팔이', '군산', '유치원', '온', '마음', '행사', '마음', '하루', '행사', '안', '유아', '먼저', '해나', '유치원', '처음', '학교', '역시', '해나', '유치원', '웃음', '해나', '유치원', '해나', '유치원', '유치원', '행사', '코로나', '예방', '아스타', '육아', '스타', '군산', '군산', '유치원', '전북', '군산', '군산', '유치원', '코로나', '사회', '두기', '정원', '유치원', '놀이터', '유치원', '운동장', '유치원', '유치원', '세', '세', '세']"
470,470,크로플 맛집 찾았다..#dailylook #selfie #instagood #follow #likeforlikes #fff #good #ootd #데일리룩 #일상 #소통 #선팔 #셀카 #일상스타그램 #헬스타그램 #좋아요 #좋아요반사 #코로나 #조심 #제주도 #카페 #크로플,2021-01-22,좋아요 16개,,"['#selfie', '#instagoo', '#follow', '#likeforlikes', '#fff', '#goo', '#oot', '#데일리룩', '#일상', '#소통', '#선팔', '#셀카', '#일상스타그램', '#헬스타그램', '#좋아요', '#좋아요반사', '#코로나', '#조심', '#제주도', '#카페', '#크로플']","['맛집', '일리', '스타', '헬', '스타', '코로나', '조심', '제주도', '카페']"
471,471,"안녕하세요. 브이레이입니다!아이의 창의력을 높여주고아이와 함께 미술+독서활동 모두를한번에 할 수 있는 '팝업북' 만들기!오래되었거나 잘 안 읽는 그림책,동화책을 오려서 사용하면 재활용까지✅1석 3조!! 아이들과 함께 팝업북만들어 보세요! 아이들이 책과 더친해질 수 있는 좋은 시간이 될거에요!-잠깐! ✋🏻팝업북 만들기전 ! 📖브이레이로 5초 살균합시다!!!아이들 책 도서류도! 📚색연필, 싸인펜 등 필기구도!✏가위, 칼 등 문구용품도!✂️✅브이레이와 함께라면5초만에 99.9% 살균!우리아이 안전하게 지켜주세요!!👶🏻우리아이와 우리가족이만지고 쓰는모든 물건에!브이레이면 OK!! 👌🏻지금 바로 구매하세요~!#육아용품살균 #팝업북 #유진살균기 #필기구살균 #책살균 #소독 #소독기 #마스크살균기 #스마트폰살균기 #브이레이 #브이레이살균기 #엄마의살균기 #장난감살균기 #백화점살균기 #육아 #육아템 #육아는장비빨 #육아소통 #육아그램 #맘스타그램 #일상 #데일리 #소통 #motherhood #mother #코로나 #covid19 #코로나19 #covid #마스크살균",2021-01-22,좋아요 6개,,"['#육아용품살균', '#팝업북', '#유진살균기', '#필기구살균', '#책살균', '#소독', '#소독기', '#마스크살균기', '#스마트폰살균기', '#브이레이', '#브이레이살균기', '#엄마의살균기', '#장난감살균기', '#백화점살균기', '#육아', '#육아템', '#육아는장비빨', '#육아소통', '#육아그램', '#맘스타그램', '#일상', '#데일리', '#소통', '#motherhoo', '#mother', '#코로나', '#covi', '#코로나19', '#covi', '#마스크살균']","['브이', '레이', '창의력', '미술', '독서', '활동', '한번', '팝업', '북', '안', '그림책', '동화책', '재활용', '석', '조', '팝업', '북', '책', '팝업', '북', '브이', '레이', '초', '살균', '책', '서류', '색연필', '싸인', '펜', '필기구', '가위', '칼', '용품', '브이', '레이', '초', '살균', '가족', '지고', '모든', '물건', '브이', '레이', '육아용품', '살균', '팝업', '북', '유진', '살균', '기', '필기구', '살균', '책', '살균', '소독', '소독기', '마스크', '살균', '기', '스마트폰', '살균', '기', '브이', '레이', '브이', '레이', '살균', '기', '엄마', '살균', '기', '장난감', '살균', '기', '백화점', '살균', '기', '육아', '육아', '템', '육아', '장비', '빨', '육아', '육아', '스타', '일리', '코로나', '코로나', '마스크', '살균']"
472,472,#엑사이더실내자전거 #CF-918B#실내자전거#엑사이더#홈트#지름신#일상#데일리#운동스타그램#지방싸그리태워보는거야#가족운동#가족홈트#코로나#실내운동#집돌이#운동하는와이프#홧팅#,2021-01-22,좋아요 6개,포항 현진에버빌 evervill,"['#엑사이더실내자전거', '#CF-918B', '#실내자전거', '#엑사이더', '#홈트', '#지름신', '#일상', '#데일리', '#운동스타그램', '#지방싸그리태워보는거야', '#가족운동', '#가족홈트', '#코로나', '#실내운동', '#집돌이', '#운동하는와이프', '#홧팅']","['사이더', '실내', '자전거', '실내', '자전거', '사이더', '홈트', '지름신', '일리', '운동', '스타', '지방', '가족', '운동', '가족', '홈트', '코로나', '실내', '운동', '집', '돌이', '운동', '와이프', '홧팅']"
473,473,#츄잉쥬스 #모나야 #레모네이드 #레모나 #액상추천 여러분이 활기찬 하루를 위해서 먹는 그 비타민!!그 맛 그대로! 맛잇게 즐기세요~MODERN VAPE SHOP영업시간 월-토 : 11am - 9pm일요일 : 12pm - 6pm본점📱: 010-4411-7333🏰: 울산 북구 매곡로 101-남구점📱: 010-8865-1718🏰: 울산 남구 왕생로66번길 28-중구점📱: 010-8564-4745🏰: 울산 중구 중앙길 106-📌모던베이프 지점안내📌.------------------------------.@modernvape_ 울산본점@modern_vape 울산남구점@modern__vape 울산중구점@modern_0703 경산점@modern_sj 마창진점@modern_bs 부산점@modern_geoje 거제점@modern_vape8264 서울암사점@modernvape_siji 대구시지점@modern_jj_suhan 전주점------------------------------.모던베이프는 전국 문의!!각 지역 퀵 가능전국 택배 가능-#모던베이프 #울산전자담배 #l4l #fff #like #life #likeforlikes #데일리 #맞팔 #선팔 #선팔맞팔 #선팔하면맞팔 #소통해요 #소통 #일상공유 #선팔환영 #셀피 #셀스타그램 #셀스타 #일상그램 #소확행 #코로나 #코로나단계 #코로나확진자 #코로나예방법,2021-01-22,좋아요 17개,,"['#츄잉쥬스', '#모나야', '#레모네이드', '#레모나', '#액상추천', '#모던베이프', '#울산전자담배', '#l4l', '#fff', '#like', '#life', '#likeforlikes', '#데일리', '#맞팔', '#선팔', '#선팔맞팔', '#선팔하면맞팔', '#소통해요', '#소통', '#일상공유', '#선팔환영', '#셀피', '#셀스타그램', '#셀스타', '#일상그램', '#소확행', '#코로나', '#코로나단계', '#코로나확진자', '#코로나예방법']","['츄잉', '쥬스', '모나', '레모네이드', '레모', '액', '하루', '비타민', '맛', '그대로', '맛', '영업', '토', '일요일', '본점', '울산', '북구', '매곡', '남', '구점', '울산', '남구', '왕', '생로', '번길', '중구', '울산', '중구', '중앙', '모던', '베', '이프', '지점', '울산', '본점', '산남', '구점', '울산', '구점', '경산', '마창진', '부산', '거제', '대구시', '지점', '주점', '모던', '베', '이프', '전국', '지역', '퀵', '전국', '택배', '모던', '베', '이프', '울산', '전자담배', '일리', '공유', '스타', '스타', '확행', '코로나', '코로나', '단계', '코로나', '코로나', '방법']"
